time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,5.07905505024,-1.62569608159,23.6769705608,6.19988424348,6.00296479317,0.0,4.65439388356,-1.41525092919,5.86214709392,-0.0603519410882,-0.139056936256,0.0,448.68416523078736,449.24432949663736,447.9478853089296,449.46936492574685
3.6000000000000028,5.36233411321,-1.7119077904,24.0260343063,6.19665540985,5.9945079991,0.0,4.7887932547,-1.45873256752,5.77325093572,-0.0431952483216,-0.145017242373,0.0,429.10944455421316,428.5837216733231,428.3641312305344,429.81889749299745
3.660000000000003,5.65402009736,-1.80084295568,24.3705177072,6.19384492887,5.98567024203,0.0,4.93462735379,-1.50597553645,5.7092751141,-0.055365103966,-0.152287977839,0.0,438.52841378590784,437.9031431427368,437.5115923144401,436.4954872491438
3.720000000000003,5.95541175451,-1.89290267098,24.7138285991,6.19055294122,5.97695638601,0.0,5.11225752198,-1.56291872694,5.7335420678,-0.0538877481469,-0.133937707593,0.0,465.82739822730537,467.24162518014504,467.4901684693806,467.6034469738932
3.780000000000003,6.2664101477,-1.98809162272,25.0548391205,6.18723823202,5.96891483448,0.0,5.25484870144,-1.61029695521,5.63343391254,-0.0581072007922,-0.134202551188,0.0,427.60508664552117,427.5651888547678,428.06764844304297,427.706145589974
3.840000000000003,6.5867040997,-2.08636440561,25.391786631,6.18383943848,5.9608836985,0.0,5.42203985884,-1.6657152846,5.59765258568,-0.0538756499581,-0.133161491268,0.0,449.2661701500143,449.33430274030115,449.85120758514114,450.1916694388093
3.900000000000003,6.91753978514,-2.18813855882,25.7277497047,6.18070880872,5.95287043707,0.0,5.6061814815,-1.7269783543,5.60033756543,-0.0489810342926,-0.134351012483,0.0,462.8741988404808,462.7649015430716,463.63678321470195,464.01963918983773
3.960000000000003,7.25808451211,-2.29320997137,26.0596384015,6.17768915774,5.94494565403,0.0,5.74579364069,-1.77564004704,5.46276915935,-0.0531653872242,-0.127889719396,0.0,416.657821237086,417.20518745163554,418.1505810219233,417.7840112699426
4.020000000000002,7.60913513927,-2.40186000807,26.3890263841,6.17447499271,5.93703783614,0.0,5.95613750499,-1.84623342498,5.51566453442,-0.0543896594605,-0.141043929069,0.0,481.1797664484212,480.16800290651014,480.93767747295215,480.8432647357255
4.080000000000001,7.97183550431,-2.51447865618,26.7185440495,6.1717669857,5.92937668725,0.0,6.13422637168,-1.90792847139,5.46774380634,-0.0311331909661,-0.109358532993,0.0,448.8381371946369,451.38766939872147,450.43397922892206,452.3100754950983
4.14,8.34616398186,-2.63109992974,27.0474569418,6.17014021299,5.92241589703,0.0,6.3435092683,-1.97952894217,5.49504534438,-0.0200896553866,-0.134627382359,0.0,477.63723771203513,475.69420467559917,475.465362537715,476.3107787202112
4.199999999999998,8.73224946725,-2.75178045455,27.3756215226,6.16921323886,5.914145209,0.0,6.52634145615,-2.04321581451,5.44325576888,-0.00749223757163,-0.145203795064,0.0,453.03862792818063,452.16983601460635,452.2612695002211,453.275167724889
4.259999999999997,9.12931447753,-2.8762727592,27.7004173153,6.16854794803,5.90551352728,0.0,6.70952443875,-2.10655185946,5.38276855512,-0.0194769572224,-0.14130617807,0.0,451.37114290084037,451.666707520999,450.888868187665,449.9194134058235
4.319999999999996,9.53736376815,-3.00455171006,28.0212883306,6.16703918008,5.89728456235,0.0,6.89244650633,-2.16950053265,5.31247956714,-0.0399886625118,-0.129924078486,0.0,447.94209050184224,448.84970259422244,450.0058339382035,448.3417054104534
4.379999999999995,9.95778295809,-3.13701211406,28.3410972835,6.16430205081,5.88926692251,0.0,7.12162219484,-2.24597354343,5.34657633639,-0.0603193104576,-0.142301461558,0.0,484.2557753095337,483.30858006688635,485.10708882830016,483.5764823284797
4.439999999999993,10.3910288311,-3.27382330483,28.6604456762,6.16056606448,5.88046753526,0.0,7.32016885875,-2.31464329081,5.2976318452,-0.0664745345126,-0.157205414506,0.0,459.94265116752405,458.7407916349783,460.496383640414,460.0064147307686
4.499999999999992,10.8376203279,-3.41520090938,28.9798941448,6.15650572676,5.87068159299,0.0,7.5663563401,-2.39816509832,5.34902776704,-0.0701810639199,-0.178726270029,0.0,494.5401258319645,492.9290546835559,494.3871390778373,494.11095174979266
4.559999999999991,11.2993977043,-3.56174430619,29.3029472736,6.15213272086,5.85984378944,0.0,7.82639795826,-2.48682815943,5.41747745994,-0.0789216139311,-0.18473218837,0.0,503.67206933817636,503.21000091708703,502.49968293558237,501.8620078053119
4.6199999999999894,11.7746331722,-3.71301979072,29.6249467057,6.14800425288,5.84824886469,0.0,8.01523470188,-2.55596446348,5.31519337736,-0.0538340005749,-0.221517364543,0.0,453.17668554708195,450.17160403941625,449.64188670489114,451.6666867757406
4.679999999999988,12.2615060885,-3.86855108969,29.9411074449,6.14450039812,5.83549366924,0.0,8.21439099746,-2.62859181519,5.22262403477,-0.0695886103246,-0.198983683049,0.0,455.8493886128494,457.6033446650908,456.2667362874379,455.0043848232101
4.739999999999987,12.7595774227,-4.02823724043,30.2498005073,6.14003956845,5.82335513987,0.0,8.38851761317,-2.69456073772,5.06679731877,-0.0861411121567,-0.209948453411,0.0,436.238291657664,435.28017368271026,436.45226459235937,435.06347329847165
4.799999999999986,13.2682046662,-4.19194165498,30.5490676432,6.1352649447,5.81057684727,0.0,8.5662623143,-2.76256270083,4.9083406471,-0.0689258385344,-0.219817462145,0.0,436.22443167065273,435.35332711470437,435.0247429844518,436.45907841196
4.859999999999984,13.7878150302,-4.3598442645,30.8391380593,6.13139538653,5.79741461669,0.0,8.75459776783,-2.8344284553,4.76008537365,-0.0568461322636,-0.218492871759,0.0,440.50577145681456,440.56724991564573,440.22136033186666,441.2170192068726
4.919999999999983,14.3205532953,-4.53259732642,31.1234097842,6.12852387521,5.78516074484,0.0,9.00355603519,-2.92410381468,4.71416907461,-0.0341725422588,-0.185060984173,0.0,476.76144668484966,479.2709173834027,477.1920805419608,478.91898960469695
4.979999999999982,14.8686577364,-4.71085779545,31.4053635491,6.12594301168,5.77423379648,0.0,9.26658536165,-3.01793663241,4.68277812997,-0.0737286617691,-0.176802240574,0.0,486.95419020106925,487.54285790846626,486.3973345602965,483.4235724368195
5.0399999999999805,15.4318540864,-4.89457506423,31.6839247214,6.12137410838,5.76333911566,0.0,9.50666740878,-3.10620189936,4.60141961667,-0.0814863468902,-0.193411553299,0.0,473.17056337283736,471.8596254453077,472.7566479982212,472.15408175687065
